Klassenname,Beschreibung,Studio Name,Standort,Kategorie,Datum,URL_E,Zeit
,"Egal ob du gerade anfängst oder wieder einsteigen möchtest, es gibt jede Woche eine neue Kombination aus Tricks und Spins im Anfangenden-Level. Hier kannst du auch perfekt deine Basics festigen. Falls du diese Stunde als deine allererste Pole Stunde nutzt, kann es passieren, dass du 2-3 Wochen brauchst, bis einige Grundlagen in deinen Körper (bzw. Nervensystem) übergegangen sind. Das ist gar nicht schlimm, aber manchmal gut zu wissen :P. Mit einer Schnupperstunde oder einem Einstiegskurs vorweg, kannst du direkt durchstarten.In jedem Fall erwartet dich eine schöne Kombination aus diversen Tricks und Spins oder je nach Thema der Stunde auch mal eine kleine Choreo zu Musik.",Soultide,"Süderstraße 159A, 20537 Hamburg",Poledance,"Freitag, 26. Januar 2024",https://www.eversports.de/e/class/AlyBHMo,10:30 - 11:30
,"Du hast bereits deine ersten Polesteps hinter dir und möchtest erste Inverts, Spinkombinationen und neue Tricks lernen und diese zu einer schönen Choreo zusammenfügen? In diesem Kurs lernst du über vier Wochen, die Tricks und Combos passend zur Musik zu verbinden. So wendest du das Erlernte direkt an und kannst es neben neuen Tricks auch Woche für Woche wiederholen und vertiefen :). BUCHUNG CHOREOKURS Damit du dich von einzelnen Terminen wieder abmelden kannst, solltest du z.B. mal verhindert sein, melde dich bitte zu allen Terminen einzeln an (keine automatische Anmeldung für alle Termine)",Soultide,"Süderstraße 159A, 20537 Hamburg",Poledance,"Freitag, 26. Januar 2024",https://www.eversports.de/e/class/bLOOAWX,17:45 - 18:45
,"In diesem Kurs lassen wir verschiedene Tricks und Flow im Aerial Hoop zu einer schönen Choreographie verschmelzen. Dabei besteht die Kunst insbesondere darin, die Bewegungen fließend entstehen zu lassen und eine Einheit mit dem Luftring und der Musik zu bilden.Wir empfehlen diese Klasse, wenn du vielleicht schon ein paar Stunden am Hoop gemeistert hast oder ähnliche Sportarten betreibst (Aerial Silk/ Hammock, Pole, Klettern...) BUCHUNG CHOREOKURSDamit du dich von einzelnen Terminen wieder abmelden kannst, solltest du z.B. mal verhindert sein, melde dich bitte zu allen Terminen einzeln an. Zusammenhängende Choreo über acht Wochen. Solltest du zu innerhalb dieses Zeitraums quer mit einsteigen, wird es schwieriger den Inhalten des Kurses zu folgen. Allerdings hat die Vergangenheit gezeigt, dass es durchaus möglich ist und vor allem Tricks und einzelne Abschnitte der Choreo für dich selbst durch einzelne Stunden mitgenommen werden.",Soultide,"Süderstraße 159A, 20537 Hamburg",Aerial Hoop,"Freitag, 26. Januar 2024",https://www.eversports.de/e/class/jtW5dS1,17:45 - 18:45
,"In dieser Kurseinheit lernst Du die ersten Tricks im Hoop, die zu einer kleinen Choreographie-Abfolge vereint werden können. Du brauchst keine Vorerfahrungen, um an dieser Stunde teilzunehmen. Sie ist für alle geeignet, die sich schon immer in der Luftakrobatik ausprobieren wollten.",Soultide,"Süderstraße 159A, 20537 Hamburg",Aerial Hoop,"Freitag, 26. Januar 2024",https://www.eversports.de/e/class/t0Ne-6C,19:00 - 20:00
,"Tricks an und mit der Pole zu lernen ist das eine, dann gibt es da aber noch die unzähligen Möglichkeiten, von einer Haltung oder Bewegung zur anderen zu gelangen und das möglichst fließend, weich und schwebend.Diese vermeintlichen Zwischenelemente eben als eigenständige Bewegungen zu betrachten und sie möglichst zu automatisieren, fördert nicht nur deine Intuition an der Pole, sondern kann dir die Fähigkeit ermöglichen, ganze Choreos zu improvisieren oder einfach freier von einer Bewegung in die andere zu gelangen. American Turns, Leg Circles, Body Waves usw., um nur einige dieser tänzerischen Pole Elemente zu nennen.In dieser Klasse lernst du diese Techniken direkt angewandt in einer kleinen Routine, die sowohl Boden-, als auch Pole-Elemente enthalten kann und dein Gefühl für Richtung und Ausrichtung immer wieder herausfordert und anregt.",Soultide,"Süderstraße 159A, 20537 Hamburg",Poledance,"Freitag, 26. Januar 2024",https://www.eversports.de/e/class/qCpPOuO,19:00 - 20:00
,"Egal ob du gerade anfängst oder wieder einsteigen möchtest, es gibt jede Woche eine neue Kombination aus Tricks und Spins im Anfangenden-Level. Hier kannst du auch perfekt deine Basics festigen. Falls du diese Stunde als deine allererste Pole Stunde nutzt, kann es passieren, dass du 2-3 Wochen brauchst, bis einige Grundlagen in deinen Körper (bzw. Nervensystem) übergegangen sind. Das ist gar nicht schlimm, aber manchmal gut zu wissen :P. Mit einer Schnupperstunde oder einem Einstiegskurs vorweg, kannst du direkt durchstarten.In jedem Fall erwartet dich eine schöne Kombination aus diversen Tricks und Spins oder je nach Thema der Stunde auch mal eine kleine Choreo zu Musik.",Soultide,"Süderstraße 159A, 20537 Hamburg",Poledance,"Samstag, 27. Januar 2024",https://www.eversports.de/e/class/82T5S7c,11:30 - 12:30
,"Stell dir vor, du kannst einfach die Perspektive wechseln, indem du die Welt auf den Kopf stellst und mit einem Mal in deinen Händen hältst. Diese Vorstellung bringt einen nicht selten etwas zum Lachen - ein ganz normaler Schutzreflex, einhergehend mit Adrenalin allein bei der Vorstellung 'so etwas Unmögliches' zu tun. Es sei aber gesagt: Es ist nicht unmöglich. Du kannst Handstand nahezu immer, überall und einfach so üben. Dabei gibt es gewisse Techniken, die jede Angst beiseite schieben lassen. Viele kleine Puzzleteile sorgen letztendlich dafür, dass Körper und Geist sich an das Abendteuer Handstand herantrauen oder diesen weiter festigen, leichter und stabiler werden lassen können. Für Stella bedeutet Handstand, dass absolut alles möglich ist und zwar in Freiheit und Leichtigkeit. Was der Handstand letztendlich mit dir macht, erfährst du auf deinem eigenen Weg, sofern du ihn beschreitest :).",Soultide,"Süderstraße 159A, 20537 Hamburg",Yoga,"Samstag, 27. Januar 2024",https://www.eversports.de/e/class/krcED8r,12:45 - 13:45
,"In dieser Class erlernen wir jede Stunde eine neue kleine Pole Combi, die die klassischen Elemente des Intermediate Levels beinhaltet. Du lernst du eine Vielzahl an Mounts, Lifts und Tricks um, aber vor allem an der Pole. Durch fließende Übergänge entsteht eine kraftvolle, kurze Choreographie, in der du von einer Ebene (Boden, Stehen, Luft) zur anderen zu schweben scheinst und die einzelnen Tricks eine ineinander schmelzende Kombination bilden. Level 6 verbindet viele gelernte Elemente aus Level 5 und kombiniert sie mit zusätzlichen Mounts & Lifts. Voraussetzung für diesen Kurs sind alle Basics wie Spincombis, Klettern und Inverts sowie Erfahrung mit Knee Hooks und Leg Hangs aus Level 4 und das freie Halten an der Pole. Shoulder Mount ist von Vorteil- aber kein Muss. BUCHUNG CHOREOKURS Damit du dich von einzelnen Terminen wieder abmelden kannst, solltest du z.B. mal verhindert sein, melde dich bitte zu allen Terminen einzeln an (keine automatische Anmeldung für alle Termine)",Soultide,"Süderstraße 159A, 20537 Hamburg",Poledance,"Samstag, 27. Januar 2024",https://www.eversports.de/e/class/P17Kq_F,14:00 - 15:00
,"Schmeiß alle Zweifel über Board, denn du musst weder Kraft, noch Körperspannung, noch Flexibilität oder sonstige sportliche Fähigkeiten mit in deine allererste Polestunde bringen. Hier heißt es: Einfach mal probieren. Achtung - Suchtgefahr! Wir freuen uns, dich bei uns im Studio begrüßen zu dürfen! Für das Warmup kannst du bequeme und auch lange Kleidung mitbringen. Da ggf. auch schon etwas mit den Beinen an der Pole geübt wird, solltest du für diesen Teil jedoch besser eine kurze Hose dabei haben. Pack dir außerdem ein kleines Handtuch ein, mit dem du die Stange immer wieder sauber machen kannst, für einen besseren Grip und vergiss auch etwas zu trinken nicht ;).",Soultide,"Süderstraße 159A, 20537 Hamburg",Poledance,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/class/QCeDZbI,11:30 - 12:30
,"Es gibt sie - diese Stunden, in denen man kurzzeitig am Rande der Verzweiflung steht und sich fragt, warum man sich das gerade antut, nach denen sich jedoch die absolute Zufriedenheit breit macht, sodass man sich die darauffolgende Woche direkt wieder in den Muskelkater stürzt. In dieser Klasse kannst du dich auspowern und deine Kraft und Kondition aufbauen. Dabei lernst du sowohl Übungen und Technik an der Pole auf Beginner- bis Intermediate-Level als auch auf der Matte mit verschiedenen Probs wie Yogablöcke, Gewichte oder Resistance Bands. Das Training macht nicht nur Spaß, du beugst durch die verbesserte Kraft und Kondition auch Verletzungen vor und kannst im weiteren Training (z.B. Choreo) schnellere Fortschritte machen. Hier werden explizit die ersten Inverts vom Boden, aus dem Stand und auch an der Pole geübt.",Soultide,"Süderstraße 159A, 20537 Hamburg",Poledance,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/class/hBBg9EF,12:45 - 13:45
,"Egal ob du gerade anfängst oder wieder einsteigen möchtest, es gibt jede Woche eine neue Kombination aus Tricks und Spins im Anfangenden-Level. Hier kannst du auch perfekt deine Basics festigen. Falls du diese Stunde als deine allererste Pole Stunde nutzt, kann es passieren, dass du 2-3 Wochen brauchst, bis einige Grundlagen in deinen Körper (bzw. Nervensystem) übergegangen sind. Das ist gar nicht schlimm, aber manchmal gut zu wissen :P. Mit einer Schnupperstunde oder einem Einstiegskurs vorweg, kannst du direkt durchstarten.In jedem Fall erwartet dich eine schöne Kombination aus diversen Tricks und Spins oder je nach Thema der Stunde auch mal eine kleine Choreo zu Musik.",Soultide,"Süderstraße 159A, 20537 Hamburg",Poledance,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/class/arT2zcL,14:00 - 15:00
,"Voraussetzung für das Training ist entweder eine Pole Dance Schnupperstunde bei mir oder Pole Dance Erfahrung in einem anderen Studio. Bist du neu in diesem Kurs, melde dich gerne vor deiner ersten Stunde bei dem jeweiligen Trainer. Du lernst die Grundtechnik von Einsteiger Moves, wie Drehungen (Spins), Klettern, Pole Sit und noch vieles mehr. Verbessere deine Körperhaltung, Ausdauer, Kraft und Flexibiltät. Ich freu mich auf dich!",PoleWirbel,"Alter Postweg 125, 26133 Oldenburg",Poledance,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/class/P0hPJFX,13:30 - 14:30
,"Voraussetzung für das Training ist mindestens Level 1 (Front Hook Spin, Back Hook Spin, Basic Climb). Bist du neu in diesem Kurs, melde dich gerne vor deiner ersten Stunde bei dem jeweiligen Trainer. Du lernst die Grundtechnik von Einsteiger Moves, wie Drehungen (Spins), Klettern, Pole Sit und noch vieles mehr. Verbessere deine Körperhaltung, Ausdauer, Kraft und Flexibiltät. Ich freu mich auf dich!",PoleWirbel,"Alter Postweg 125, 26133 Oldenburg",Poledance,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/class/aI2KxXl,14:45 - 15:45
,"Nur für Mitglieder vom VIVA Fitnessstudio. Bitte Mitgliedschaft vor Ort nachweisen! Bei freien Plätzen 24 Stunden vorher für alle freigegeben. Voraussetzung für das Training ist mindestens Level 1 (Front Hook Spin, Back Hook Spin, Basic Climb). Ich freu mich auf dich!",PoleWirbel,"Alter Postweg 125, 26133 Oldenburg",Poledance,"Freitag, 26. Januar 2024",https://www.eversports.de/e/class/zj9w_v4,19:30 - 20:30
,"Nur für Mitglieder vom VIVA Fitnessstudio. Bitte Mitgliedschaft vor Ort nachweisen! Bei freien Plätzen 24 Stunden vorher für alle freigegeben. Voraussetzung für das Training ist mindestens Level 1 (Front Hook Spin, Back Hook Spin, Basic Climb). Ich freu mich auf dich!",PoleWirbel,"Alter Postweg 125, 26133 Oldenburg",Poledance,"Freitag, 26. Januar 2024",https://www.eversports.de/e/class/zj9w_v4,19:30 - 20:30
,"Voraussetzung für das Training ist entweder eine Pole Dance Schnupperstunde bei mir oder Pole Dance Erfahrung in einem anderen Studio. Bist du neu in diesem Kurs, melde dich gerne vor deiner ersten Stunde bei dem jeweiligen Trainer. Du lernst die Grundtechnik von Einsteiger Moves, wie Drehungen (Spins), Klettern, Pole Sit und noch vieles mehr. Verbessere deine Körperhaltung, Ausdauer, Kraft und Flexibiltät. Ich freu mich auf dich!",PoleWirbel,"Alter Postweg 125, 26133 Oldenburg",Poledance,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/class/P0hPJFX,13:30 - 14:30
,"Voraussetzung für das Training ist mindestens Level 1 (Front Hook Spin, Back Hook Spin, Basic Climb). Bist du neu in diesem Kurs, melde dich gerne vor deiner ersten Stunde bei dem jeweiligen Trainer. Du lernst die Grundtechnik von Einsteiger Moves, wie Drehungen (Spins), Klettern, Pole Sit und noch vieles mehr. Verbessere deine Körperhaltung, Ausdauer, Kraft und Flexibiltät. Ich freu mich auf dich!",PoleWirbel,"Alter Postweg 125, 26133 Oldenburg",Poledance,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/class/aI2KxXl,14:45 - 15:45
,"Habt ihr die Basics schon drauf? Dann lernen wir weitere Techniken, Combos und Tricks für Beginner*Innen, die die Grundlage für schwierigere Pole Tricks bilden.",Pole Land,"Kölner Straße 336a, 40227 Düsseldorf",Polesport,"Samstag, 27. Januar 2024",https://www.eversports.de/e/class/_dIpyq9eFUK,10:00 - 10:55
,"Ihr möchtet Pole ausprobieren? Dann lernen wir die ersten Techniken, Griffe, Spins und Tricks die die Grundlage für Pole Tricks bilden. Du kannst 2x in den Kurs hineinschnuppern, ganz unverbindlich und ohne Vertrag. Wenn dir der Sport gefällt kannst du im Anschluss eine 6er Karte buchen. Du buchst dich dann für deine Basickurse ein, bis du dir eine gute Grundlage geschaffen hast. Dann bist du soweit und kannst im Beginnerkurs das Erlernte anwenden und darauf aufbauen",Pole Land,"Kölner Straße 336a, 40227 Düsseldorf",Polesport,"Samstag, 27. Januar 2024",https://www.eversports.de/e/class/qcMDO1l,11:15 - 12:10
,"Du möchtest deine gelernten Tricks selbstständig, also ohne Anleitung einer Trainer*In für dich selber wiederholen? Du kannst in unserer Community mit anderen Polerinas in Kontakt kommen, gegenseitig Erfahrungen austauschen, einfach frei trainieren. Für alle Mitglieder kostenlos Für Externe & Karteninhaber*Innen kostet eine Freie Übungsstunde 10€ und dauert immer mindestens 60 Minuten.",Pole Land,"Kölner Straße 336a, 40227 Düsseldorf",Aerial Akrobatik,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/class/SmOHXw5,12:00 - 13:30
