Workshop Name,Beschreibung,Studio Name,Location,Category,Date,URL_E,Time
,"Die erste 10 Teilnehmer, die sich für 2 Kurse anmelden, bekommen ein Geschenk vom EIS.DE. Außerdem verlosen wir ein Geschenkbox für die Teilnehmer, die sich für 4 Kurse anmelden. *KURSBESCHREIBUNGEN: TEILNAHME FÜR ALLE KURSE AB 18 JAHRE ALT Überrasche deinen Schatz mit einem Chair-Dance zum Valentinstag! Stühle sind nicht nur zum sitzen da! Du wirst staunen, was man alles mit einem Stuhl machen kann. Sinnlichkeit, Tanz und akrobatische Moves vereinen dieses ganz andere Workout. Anfänger sowie Tanzerfahrene sind herzlich willkommen. Du wolltest Dich schon immer wie eine Diva fühlen, im Mittelpunkt stehen und alle (oder ganz besondere) Augen sind nur auf Dich gerichtet? In diesem Fall ist der Lap Dance Workshop genau das Richtige für Dich! Der Lap Dance, auch Schoßtanz genannt, ist ein besonders verführerischer Tanz, der einzelne Tanztechniken des Exotic Dance miteinander verbindet und den Partner oder ein anderes Verführungsobjekt mit in die Performance integriert. Der Schoßtanz eignet sich am besten, um den Partner mit eigener Performance zu verführen. Du kannst barfuß, mit professionellen Tanzschuhen oder High Heels trainieren. Bitte beachte jedoch, dass aus hygienischen Gründen keine Straßenschuhe im Tanzraum gestattet sind. Wusstest du, dass 9 von 10 Männern/Frauen die Fantasie haben, ihre Geliebte einen Striptease ausführen zu sehen? Nun, mit den Techniken, die ich Dir beibringen werde, kannst Du diese Fantasie für Deinen Partner wahr werden lassen. Die Spotlight-Strip-Performance ist ideal für alle, die zum ersten Mal daran denken, einen Stripe-Tease zu machen. Es ist ganz natürlich, dass Du Schmetterlinge im Bauch bekommen, bevor Du Deinen ersten Strip machst. Und deshalb mag ich den „Spotlight Striptease“ so sehr, er wird dich sehr sicher machen! All das Tanzen geschieht im Dunkeln! Du wist nur eine kleine Taschenlampe verwenden, um seine Fantasie anzuregen. Strike a Pose! Dance! Was Dir dieser Kurs bietet? Spaß am Sinnlichkeit, Sicherheit und Vertrauen auf Absätzen beim Gehen und Tanzen. Fördert Stil und Ausdruck Deiner Persönlichkeit! Stiletto bringt uns in weibliche Posen, auch gerne mal etwas lasziv oder verrucht. Es besteht aus stilisierten Posen in der Nachahmung von Fashion Models auf dem Cat Walk, fließenden Übergängen und präzise, schnelle Armbewegung. Bringt Eure High Heels und Knieschoner mit!",The Pole Lounge,"CHAIR DANCE Sa. 03.02.2024, 17:00 - 18:30",Poledance,"Beginnt am Samstag, 3. Februar 2024",https://www.eversports.de/e/workshop/QD21QTN,"Goethestraße 6b, 39108 Magdeburg"
,"A workshop filled with all kind of cool Fonji tricks and combos. We’ll start with a warming-up that includes an extra focus on wrist, arm and shoulder warm-up. After, we will start with a few conditioning exercises to prep you for the moves on the menu. After that Dineke will explain and break-down the tricks so you can work on them step by step. Moves you will work on is this workshop are; several Fonji’s in row, Fonji Kamikaze, Floor Fonji, Fonji front flip and the Backflip Fonji.  Level: Advanced",Pole Oase,Einzelticket,Poledance,"Samstag, 16. März 2024",https://www.eversports.de/e/workshop/9cNbxVS,11:00 - 12:30
,"This workshop is a collection of Dineke’s absolute favourite lioness tricks. After the warming-up we will jump right into the tricks, which will be explained step by step. This workshop offers a combination dynamic tricks and transitions, power moves, spins, handstands and acrobatic floorwork. This workshop has It all. Get ready to awake your inner lioness or lion! The tricks and combos of this workshop where originally created for Dineke’s Pole Sports routine. It’s good to know that this workshop is suitable for pole sports competition athletes just as much as any other (non)competiting poledancers.  Level: Advanced",Pole Oase,Einzelticket,Poledance,"Samstag, 16. März 2024",https://www.eversports.de/e/workshop/FkutCDr,13:00 - 14:30
,"This workshop is filled with tricks like regrips, jumps, drops and flips. During this class Dineke will teach you her favorites! After the warming-up we will start with prepping different kind of grips, jumps and several start- and end poses. In order to master the movements, we will start with the key elements of the tricks. When the fundament of the move is yours, you will go for the full trick. You will also learn how to spot each other correctly and step by step you will work towards the most awesome ultra pole tricks! Level: Intermediate/ Advanced",Pole Oase,Einzelticket,Poledance,"Samstag, 16. März 2024",https://www.eversports.de/e/workshop/qzt25WB,15:00 - 16:30
,"""Julias Static Transitions"" ist ein Workshop, der sich ideal für Fortgeschrittene ab Level 3 eignet. Hier lernst du, verschiedene Tricks an der Static Pole nahtlos zu kombinieren. Voraussetzung dafür ist eine sichere Beherrschung von Inside/Outside Leghang und Crucifix. Perfekt, um deine Pole-Dance-Fähigkeiten auf das nächste Level zu bringen!",Pura Studio,13:15 - 14:15,Poledance,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/workshop/4v8G7Xw,13:15 - 14:15
,Entdecke die Welt des Handstands! Unser Workshop bietet Übungen und Variationen für Handstände an Wand und Pole. Für alle Levels geeignet.,Pura Studio,13:15 - 14:15,Poledance,"Sonntag, 4. Februar 2024",https://www.eversports.de/e/workshop/Gc0_BuG,13:15 - 14:15
,"Feiert einen besonderen Valentinstag mit unserem ""Valentines Acro Yoga"" Workshop! Erlebt gemeinsam mit deinem Partner oder einer Freundin Partner-Yoga Hebefiguren, die speziell für Anfänger geeignet sind. Am Ende habt ihr Zeit für Bilder und Videos, und stoßt mit Sekt auf eure gemeinsamen Erfolge an. Die Anmeldung gilt für zwei Personen.",Pura Studio,Einzelticket,Yoga,"Mittwoch, 14. Februar 2024",https://www.eversports.de/e/workshop/BItjT7x,17:45 - 18:45
,"Erlebe einen einzigartigen Valentinstag mit unserem ""Valentines Poledouble"" Workshop! Entdeckt gemeinsam an der Pole wunderschöne und einfache Partnerfiguren. Zum Abschluss habt ihr noch Zeit für Bilder/Videos und mit Sekt auf euch anzustoßen. Die Anmeldung gilt für zwei Personen.",Pura Studio,Einzelticket,Poledance,"Mittwoch, 14. Februar 2024",https://www.eversports.de/e/workshop/7N6VOLN,19:00 - 20:00
,"Entdeckt Sinnlichkeit und Spaß mit unserem ""Valentines Chair Lapdance"" Workshop – perfekt für einen besonderen Valentinstag mit deiner Freundin. Lernt eine verführerische Choreografie mit dem Stuhl und genießt dabei Sekt zum Anstoßen. Dieser Workshop ist nur für Frauen, und die Anmeldung gilt für zwei Personen.",Pura Studio,Einzelticket,Poledance,"Mittwoch, 14. Februar 2024",https://www.eversports.de/e/workshop/fIWcXIY,20:15 - 21:15
,"Tauche ein in die Welt der Flips und Sprünge an der Pole! Dieser Workshop richtet sich an Polerinas ab Level 3, die sicher im Outside Leghang und Crucifix sind. Sei dabei und erlebe neue Moves!",Pura Studio,13:15 - 14:15,Poledance,"Sonntag, 25. Februar 2024",https://www.eversports.de/e/workshop/aaXFGLh,13:15 - 14:15
,"Endlich ist POLE FLOW zurück - 90 Minuten pure Poleliebe! Wir widmen uns einer abwechslungsreichen Choreografie in langer Hose. Dich erwarten schnelle Wechsel, weiche Bewegungen und fließende Übergänge. Der Fokus liegt auf eleganten Spinkombinationen und bodenakrobatischen Elementen. Song: Deep End - Ruelle",Pure Motion Kiel,"Eichkamp 1-5, 24116 Kiel",Poledance,"Sonntag, 18. Februar 2024",https://www.eversports.de/e/workshop/Z1qnkVh,13:30 - 15:00
,In unserem 4-wöchigen Blockkurs kannst Du Dich direkt fit für das Jahr 2024 machen! Sei dabei!,Ramonas Tanzschmiede,12:45 - 13:45,Strong Nation®,"Begann am Samstag, 13. Januar 2024",https://www.eversports.de/e/workshop/qpLF3tB,"Ückendorfer Straße 121, 45886 Gelsenkirchen"
,"Dieser Workshop ist für alle Jugendlichen (ab 15 J.) und Erwachsenen, die sich für diese coole tanzart interessieren. Ab August wird es einen festen Kurs geben. Wer möchte, kann sich nach dem Workshop gerne vormerken lassen. Jazz-Funk-Dance, auch Street-Jazz genannt, ist eine Mischung aus Hip-Hop und Jazz-Dance. Dieser Stil wurde in seiner frühen Form in der Sketch-Comedy-Serie In Living Color gezeigt.",Ramonas Tanzschmiede,Einzelticket,Jazztanz,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/NUbP_o2,18:00 - 19:30
,"Dieser Workshop ist für alle Jugendlichen (ab 15 J.) und Erwachsenen, die sich für diese coole tanzart interessieren. Ab August wird es einen festen Kurs geben. Wer möchte, kann sich nach dem Workshop gerne vormerken lassen. Dancehall ist eine auf Reggae aufbauende Musikrichtung, die Ähnlichkeiten mit Hip-Hop hat. Großen Einfluss auf die jamaikanische Dancehall-Entwicklung hatte das sogenannte Toasten, eine Art des Sprechgesangs, die durch Künstler wie U-Roy bekannt wurde.",Ramonas Tanzschmiede,Einzelticket,Dancehall,"Sonntag, 25. Februar 2024",https://www.eversports.de/e/workshop/h6T780l,18:00 - 19:30
,"Dieser Workshop richtet sich an Kinder vom 4.-7. Schuljahr. Hier kann diese besondere Tanzart ausprobiert werden. Bitte bequeme Sportkleidung, Socken und ein Getränk mitbringen. Contemporary hat sich hauptsächlich aus klassischem, modernem und Jazz-Tanz entwickelt. Da die Tanzrichtung beliebt bei professionellen Tänzern wurde, flossen im Laufe der Zeit auch Elemente aus Ballett und ähnlichen Tänzen ein. Sogar Elemente aus afrikanischen und asiatischen Tänzen werden eingebaut. Wer Gefallen an Contemporary gefunden hat, kann sich für den festen Kurs ab August vormerken lassen.",Ramonas Tanzschmiede,Einzelticket,Contemporary Dance,"Samstag, 9. März 2024",https://www.eversports.de/e/workshop/HZmJGaW,16:00 - 17:30
,"Du möchtest coole Posen und akrobatische Elemente zu zweit mit einem Partner erlernen. Patricia und Thuy nehmen euch an die Hand und zeigen euch verschiedene Partnerposen. Dieser Workshop ist nicht nur was für Leute mit Erfahrung in Akrobatik oder Acroyoga, sondern auch für Anfänger geeignet. Übrigens müsst ihr keinen Partner mitbringen :)",Pole Land,Di. 13. Februar 19:20,Akrobatik,"Begann am Dienstag, 12. Dezember 2023",https://www.eversports.de/e/workshop/ezegoNQ,"Kölner Straße 336a, 40227 Düsseldorf"
,"Beim Partner Akrobatik steht das gemeinsame erlernen von akrobatischen Figuren im Vordergrund. Der Workshop ist für Beginner geeignet. Für diejenigen, die schon etwas Vorerfahrung mitbringen, wird es auch schwierigere Varianten geben. Leon und Philipp sind beide bereits viele Jahre in der Akrobatik Szene unterwegs und trainieren gemeinsam beim Hochschulsport Akrobatik. Ein fester Partner ist nicht notwendig. Enge Kleidung ist zu empfehlen.",Pole Land,"Ticket für So. 28.01.2024, 14:00 - 15:30",Akrobatik,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/workshop/mFEme0g,14:00 - 15:30
,"Save the date! Lea alis Ioetzchen kommt uns wieder besuchen und bringt dieses Mal gleich zwei Pole Workshops mit. Im Gepäck haben wir von 13:00- 14:30Uhr eine sexy Pole in Heels Choreo. Du hast keine Heels, dann schreib uns vorher an damit wir dir evtl. Leihheels in deiner Größe besorgen können. - Oder du möchtest mittanzen, aber ohne Heels?- dann kannst du dich trtzdem für den Workshop anmelden. Nach einem kurzen Break geht es weiter. Von 15:00- 16:30 Uhr gibt es eine spinning Combo mit unserem I Doetzchen.",Pole Land,13:00 - 14:30,Poledance,"Beginnt am Sonntag, 18. Februar 2024",https://www.eversports.de/e/workshop/S8noX1Z,"Kölner Straße 336a, 40227 Düsseldorf"
,"Static goes spinning! In diesem Workshop erlernen wir dynamische Sequenzen und Techniken an der Static Pole, mit denen wir spinning-ähnliche Combos und Transitions kreieren können. Perfekt für alle Static Pole Junkies und diejenigen, die Lust auf neuen Input haben!  Level: Mittelstufe ",Pole Land,"Kölner Straße 336a, 40227 Düsseldorf",Polesport,"Sonntag, 10. März 2024",https://www.eversports.de/e/workshop/SqEYfO3,12:00 - 13:30
,"Dan's favourit combos This class will cover Dan’s favourite combos which may have been seen in some of his performances. He will adapt the combo to each level of student to make it fun for all in class. Students ar e welcome to give moves which they like to do or would like to learn and Dan will try to help you create a combo around this trick. So not only will we get to learn Dan’s combos, we will also get the techniques to learn how to make our very own combo’s with moves which we love. This is a fairly advanced class so for this class you will ideally be working towards airinverts, Shoulder mount, superman, extended butterflies & Gemini/ scorpios. Splitz When Dan first started pole he could barely touch his toes so he is no stranger to the struggle of flexibility training. For those people looking to improve their splits this is a great class to come and learn the techniques Dan used to get his splits to wher e they are today. And for those who love splits already, come and learn some more advanced techniques to make your splits even more amazing. This class will be 40 mins split stretching and technique and 50 mins splits tricks on the pole. This class is suitable for Intermediate and above students. We recommend you can do Gemini, scorpio, shoulder mount and basic sits on the pole.",Pole Land,Splitz 14:30 - 16:00,Poledance,"Beginnt am Samstag, 20. April 2024",https://www.eversports.de/e/workshop/OGUBUS8,"Kölner Straße 336a, 40227 Düsseldorf"
,"In diesem Workshop lernen wir innerhalb von 2 Stunden eine sinnliche Choreografie zum „Seven Nation Army“ Cover von Zella Day. Die Choreo wird voraussichtlich Static und Spinning Elemente enthalten. Wir starten mit einem kurzen Warm Up, erlernen anschließend die Choreo und filmen uns am Ende (natürlich freiwillig).  Wichtig: Bitte bringt Knieschoner und ggf. Socken mit. Die Choreo richtet sich an alle auf Beginner Level und aufwärts. ",Pole Land,"Kölner Straße 336a, 40227 Düsseldorf",Poledance,"Sonntag, 21. April 2024",https://www.eversports.de/e/workshop/VVXdiD8,14:30 - 16:00
,"A workshop full with Dineke’s favourite acrobatic and dynamic pole tricks. When it comes to acro and dynamics the options are countless. After thewarming-up we’ll start with technique training for moves like advanced static (regrip) spins, the gainer, several regrips and many other tricks. Whenthe technique is clear we’ll move on to the full moves and finish the workshop with some ultra badass combo’s. ab inermediate",Poledancestar,"Gabelsbergerstraße 1, 04317 Leipzig",Poledance,"Samstag, 3. Februar 2024",https://www.eversports.de/e/workshop/K-hife3,11:00 - 12:30
,"Lasst uns in einen kreativen Workshop mit Tanzbasics und Ästhetik eintauchen. Impulse für mehr Flow in euren Übergängen und ein gemeinsamer choreographischer Prozess sollen helfen, Momente wertvoller zu gestalten und eure Routinen mit Eleganz und Leichtigkeit zu füllen. Sebastian hat seine Tanzausbildung unter anderem an der John-Cranko Schule in Stuttgart und an der National Ballet School in Canada erhalten. Nach seiner Bühnenkarriere als Solist beim Leipziger Ballett ist er neben seiner Inspiziententätigkeit als Ballettdozent, Choreograph und Tanzcoach gefragt. Seine Kenntnisse aus über 25 Jahren Tanz kann Sebastian seit letztem Jahr auch in seine Tätigkeit als Health Coordinator des Leipziger Balletts einbringen.",Poledancestar,"Gabelsbergerstraße 1, 04317 Leipzig",Poledance,"Samstag, 3. Februar 2024",https://www.eversports.de/e/workshop/xaEtNcz,11:00 - 12:30
,"A workshop filled with acrobatic handstands in and around the pole. There are so many options when itcomes to pole handstands, including head- and forearm stands. Holds, backbends, jumps, combinationsand lifts. You’ll learn all about the techniques of the many (pole) handstands. Placing of the hands,positioning of the body, momentum, strength and control. Level: ab beg/int",Poledancestar,"Gabelsbergerstraße 1, 04317 Leipzig",Poledance,"Samstag, 3. Februar 2024",https://www.eversports.de/e/workshop/wiYgBoM,12:45 - 14:15
,"Lasst uns in einen kreativen Workshop mit Tanzbasics und Ästhetik eintauchen. Impulse für mehr Flow in euren Übergängen und ein gemeinsamer choreographischer Prozess sollen helfen, Momente wertvoller zu gestalten und eure Routinen mit Eleganz und Leichtigkeit zu füllen. Sebastian hat seine Tanzausbildung unter anderem an der John-Cranko Schule in Stuttgart und an der National Ballet School in Canada erhalten. Nach seiner Bühnenkarriere als Solist beim Leipziger Ballett ist er neben seiner Inspiziententätigkeit als Ballettdozent, Choreograph und Tanzcoach gefragt. Seine Kenntnisse aus über 25 Jahren Tanz kann Sebastian seit letztem Jahr auch in seine Tätigkeit als Health Coordinator des Leipziger Balletts einbringen.",Poledancestar,"Gabelsbergerstraße 1, 04317 Leipzig",Poledance,"Samstag, 3. Februar 2024",https://www.eversports.de/e/workshop/6-MAo7Z,12:45 - 14:15
,"This class focuses on pretty pole shapes with geometrical lines and goodsymmetry.Some of the shapes transferred from the yoga, and some of them were created onthe pole directly. beg/int",Poledancestar,"Gabelsbergerstraße 1, 04317 Leipzig",Poledance,"Samstag, 3. Februar 2024",https://www.eversports.de/e/workshop/GVnc2YT,15:00 - 16:30
,"Breathwork ist ein überbegriff für viele verschiedene Atemtechniken. Mit der Zirkulaer verbunden Atmung, die du in diese Sessions kennenlernen wirst, wirst du in einen tieferen Bewusstseinszustand versetzt. Dies ist ganz physkalisch erklärbar und wird das limbische System in deinem Gehirn atktivieren. Dadurch kannst du die innere Stimme stummschalten und fühlen, was wirklich in dir vor sich geht. Lass den Stress los, fühle die Emotionen und finde die Klarheit die du brauchst. Dieser Workshop ist für alle geeignet, die sich im Mindset und auf der mentalen Ebene weiterentwickeln wollen. Also gern Freund/Freundin, Bekannten und Verwanden bescheid sagen und eintauchen in eine neue Ebene des Bewusstseins. Es ist gut für eine Atemsession, wenn der Magen nicht zu sehr gefüllt ist.",Poledancestar,"Gabelsbergerstraße 1, 04317 Leipzig",Poledance,"Samstag, 3. Februar 2024",https://www.eversports.de/e/workshop/Une0T_w,15:00 - 16:30
,"This class focuses on pretty pole shapes with geometrical lines and goodsymmetry.Some of the shapes transferred from the yoga, and some of them were created onthe pole directly. int/adv",Poledancestar,"Gabelsbergerstraße 1, 04317 Leipzig",Poledance,"Samstag, 3. Februar 2024",https://www.eversports.de/e/workshop/59slMW0,16:45 - 18:15
