Workshop Name,Beschreibung,Studio Name,Location,Category,Date,URL_E,Time
,"Contemporary Pole ist die rein tänzerische Disziplin die jedoch nicht minder körperlich herausfordernd sein kann durch die vielen schönen Floorwork Elemente. Kaya Anouk Zakrzewska ist in New York aufgewachsen und begann mit ihrem Training und Auftritten bereits in sehr frühen Jahren. Ihre Ausbildung in Contemporary Dance and Choreography absolvierte Kaya bei Ellen Robbins. In Ihren Studium lernt Kaya Ballett, Bauchtanz sowie Yoga. Sie absolvierte mit einem Bachelor of Fine Arts in Theater an der Tisch School of the Arts der New York University wo sie ihre Tanz- und Bühnenausbildung fortsetzte. Nachdem Kaya in Pole Dance ihre Leidenschaft gefunden hat, unterrichtet und performt sie Pole in Berlin.",Schönheitstanz Studio,"Charitestraße 4, 10117 Berlin",Poledance,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/e0T0khi,19:30 - 20:30
,"Contemporary Pole ist die rein tänzerische Disziplin die jedoch nicht minder körperlich herausfordernd sein kann durch die vielen schönen Floorwork Elemente. Kaya Anouk Zakrzewska ist in New York aufgewachsen und begann mit ihrem Training und Auftritten bereits in sehr frühen Jahren. Ihre Ausbildung in Contemporary Dance and Choreography absolvierte Kaya bei Ellen Robbins. In Ihren Studium lernt Kaya Ballett, Bauchtanz sowie Yoga. Sie absolvierte mit einem Bachelor of Fine Arts in Theater an der Tisch School of the Arts der New York University wo sie ihre Tanz- und Bühnenausbildung fortsetzte. Nachdem Kaya in Pole Dance ihre Leidenschaft gefunden hat, unterrichtet und performt sie Pole in Berlin.",Schönheitstanz Studio,Online,Poledance,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/LD103vJ,19:30 - 20:30
,"Unsere Gem ist ein kompletter Profi zu bestimmten Themen und Anlässen, die perfekte Choreographie und Styling, sowie Musik und Stimmung zu zaubern. Egal ob Ihr ein Valentinstags Fan seid oder eher den Liebestanz für Eure Pole selbst und Euch tanzt, dieser Kurs macht Euch mächtig gute Laune. Dieser spezielle Kurs ist ab Mittelstufe geeignet. Valentinstags Outfits und Accessoires sind sehr willkommen. HAPPY VALENTINESDAY everybody -)",Schönheitstanz Studio,"Charitestraße 4, 10117 Berlin",Poledance,"Sonntag, 11. Februar 2024",https://www.eversports.de/e/workshop/xCayZIW,13:45 - 15:45
,"Was ist ein Lap Dance? Der Lap Dance ist ein besonders verführerischer Tanz, der einzelne Tanztechniken des Exotic Dance miteinander verbindet, und den Partner – oder auch die Partnerin – mit in die Performance integriert. Der Lap Dance eignet sich am Besten, um den Partner mit einer eigenen Performance zu verführen. Im Workshop arbeiten wir mit etwas Phantasie – wir stellen uns vor unser(e) Traumpartner(in) sitzt auf dem Stuhl, den wir antanzen. Diese Kurse geben vielen Frauen einen guten Zugang in die Thematik des sinnlichen Tanzens. Deshalb sind insbesondere Anfängerinnen herzlich willkommen! Es gibt keinen Dresscode – wir empfehlen: Komfortable Kleidung in der Ihr Euch gut fühlt und gut bewegen könnt. Denn auch Lap Dance ist ein gutes Workout für Euren Körper. Es erwartet Euch eine vergnügliche Zeit mit heißen Bewegungen, viel Spaß und Humor, die Euch in wenigen Stunden ein besseres Körpergefühl gibt. In diesen Workshops ist Sekt inklusive! Wir bieten beim Lap Dance zwei verschiedene Choreographien und Kurse an. Hier handelt es sich um die zweite Choreographie bereits. Beim zweiten Workshop geht es um eine ganz neue Choreographie und weitere Tipps für Eure Verwandlung zu einer Verführungskünstlerin. Auch dieser Workshop startet mit einem Auflockerungs-Warm up und endet mit dem finalen Tanz, der auch gerne filmisch festgehalten werden darf. Dauer: 2 Stunden",Schönheitstanz Studio,"Charitestraße 4, 10117 Berlin",Lapdance,"Sonntag, 11. Februar 2024",https://www.eversports.de/e/workshop/hQ8U2tE,18:15 - 20:15
,"Was ist ein Lap Dance? Der Lap Dance ist ein besonders verführerischer Tanz, der einzelne Tanztechniken des Exotic Dance miteinander verbindet, und den Partner – oder auch die Partnerin – mit in die Performance integriert. Der Lap Dance eignet sich am Besten, um den Partner mit einer eigenen Performance zu verführen. Im Workshop arbeiten wir mit etwas Phantasie – wir stellen uns vor unser(e) Traumpartner(in) sitzt auf dem Stuhl, den wir antanzen. Diese Kurse geben vielen Frauen einen guten Zugang in die Thematik des sinnlichen Tanzens. Deshalb sind insbesondere Anfängerinnen herzlich willkommen! Es gibt keinen Dresscode – wir empfehlen: Komfortable Kleidung in der Ihr Euch gut fühlt und gut bewegen könnt. Denn auch Lap Dance ist ein gutes Workout für Euren Körper. Es erwartet Euch eine vergnügliche Zeit mit heißen Bewegungen, viel Spaß und Humor, die Euch in wenigen Stunden ein besseres Körpergefühl gibt. In diesen Workshops ist Sekt inklusive! Wir bieten beim Lap Dance zwei verschiedene Choreographien und Kurse an. Hier handelt es sich um die zweite Choreographie bereits. Beim zweiten Workshop geht es um eine ganz neue Choreographie und weitere Tipps für Eure Verwandlung zu einer Verführungskünstlerin. Auch dieser Workshop startet mit einem Auflockerungs-Warm up und endet mit dem finalen Tanz, der auch gerne filmisch festgehalten werden darf. Dauer: 2 Stunden",Schönheitstanz Studio,Online,Lapdance,"Sonntag, 11. Februar 2024",https://www.eversports.de/e/workshop/nM6r0Ic,18:15 - 20:15
,"Pole Dance Anfänger 2 Kurs Pole Dance Intensivkurs am Wochenende mit dem Schönheitstanz Wohlfühl – Service In vier vollen Stunden (einem vollständigen Kurs) lernst Du eine zusammenhängende Choreographie, welche sich aus den unterschiedlichen Elementen des Pole Dance zusammensetzt. Unsere Kursgruppen sind sehr klein (max. sechs Frauen) und wir bieten während der Kurse nicht-alkoholische Getränke sowie, am Ende eines Kurses, Sekt zur Feier des Tages an. Außerdem stellen wir alle wichtigen Hilfsmittel bereit, die Ihr für den Stangenunterricht braucht. Auch für kleine Snacks ist gesorgt. Ihr müsst also nichts mitbringen außer Euch und Eure Pole Dance Kleidung. Pole Dance Anfänger Level – drei Kurse: Die ersten drei Kurse des Pole Dance Anfänger Levels sind dafür vorgesehen, die Tanzstange nicht als ein Hindernis zu betrachten, sondern eher als ein lohnendes Zubehör zum Tanzen. Hier werden die Basics an und mit der Stange eingeübt, wie das elegante Laufen, einfache Figuren, Klettern an der Stange und Drehungen.",Schönheitstanz Studio,Einzelticket,Poledance,"Beginnt am Samstag, 17. Februar 2024",https://www.eversports.de/e/workshop/inR_xoX,"Charitestraße 4, 10117 Berlin"
,"Lady Lou bringt Burlesque in Eure Schlafzimmer! Hier lernt Ihr, wie Ihr verführerisch Burlesque für eure Partner tanzt – oder für Euch selbst. „Bedroom Burlesque“ hat zum Ziel, Euch fabelhaft feminin und absolut hinreißend zu fühlen. In diesem Workshop lernt Ihr, wie man klassische Burlesque Moves, glamouröse Kostüme, luxuriöse Sextoys und softes Bondage zu einer ganz eigenen, unvergesslichen Privatvorstellung kombiniert. Wir erforschen Eure Fantasien und hauchen ihnen Leben ein! In jedem Schlafzimmer schlummert eine Burlesque Diva, die nur darauf wartet entdeckt zu werden!",Schönheitstanz Studio,Online,Burlesque,"Samstag, 17. Februar 2024",https://www.eversports.de/e/workshop/hgCxZm6,17:30 - 19:30
,"Lap Dance & Strip 'n' Tease Workshop Im ersten Lap Dance Workshop erlernt Ihr nicht nur Eure erste verführerische Choreographie, sondern bekommt auch wertvolle Tipps für eine private Performance in den eigenen vier Wänden. Wir starten den Workshop nach einer kurzen theoretischen Einführung in die Thematik mit einem Auflockerungs-Warm up, das Euch bereits an die wichtigen Elemente und Bewegungen heranführt. Danach geht es mit der Lap Dance Choreographie weiter. Alle Teilnehmerinnen können das Ergebnis gerne filmisch festhalten. Nach zwei Stunden Tanz kommen wir zu den „Striptease-Techniken“. Wer einen Lap Dance mit einem Striptease verbinden möchte, bekommt hier genau gezeigt, wie das funktioniert und wie Ihr es in die gerade erlernte Choreographie einbauen könntet. Ohne tatsächlich die Hüllen fallen zu lassen, werden Euch die Techniken der Ausziehkunst näher gebracht. Ferner widmen wir uns in dieser Stunde auch folgenden Fragen: Was bedeutet es zu „Teasen“? Und wie lässt sich das „Teasen“ mit der Choreographie verbinden? Und welche Kleidung eignet sich am Besten für einen „Striptease“? Dauer: 3 Stunden",Schönheitstanz Studio,"Charitestraße 4, 10117 Berlin",Lapdance,"Sonntag, 18. Februar 2024",https://www.eversports.de/e/workshop/hONC_aO,17:30 - 20:30
,"Lap Dance & Strip 'n' Tease Workshop  Im ersten Lap Dance Workshop erlernt Ihr nicht nur Eure erste verführerische Choreographie, sondern bekommt auch wertvolle Tipps für eine private Performance in den eigenen vier Wänden. Wir starten den Workshop nach einer kurzen theoretischen Einführung in die Thematik mit einem Auflockerungs-Warm up, das Euch bereits an die wichtigen Elemente und Bewegungen heranführt. Danach geht es mit der Lap Dance Choreographie weiter. Alle Teilnehmerinnen können das Ergebnis gerne filmisch festhalten. Nach zwei Stunden Tanz kommen wir zu den „Striptease-Techniken“. Wer einen Lap Dance mit einem Striptease verbinden möchte, bekommt hier genau gezeigt, wie das funktioniert und wie Ihr es in die gerade erlernte Choreographie einbauen könntet. Ohne tatsächlich die Hüllen fallen zu lassen, werden Euch die Techniken der Ausziehkunst näher gebracht. Ferner widmen wir uns in dieser Stunde auch folgenden Fragen: Was bedeutet es zu „Teasen“? Und wie lässt sich das „Teasen“ mit der Choreographie verbinden? Und welche Kleidung eignet sich am Besten für einen „Striptease“? Dauer: 2,5 Stunden",Schönheitstanz Studio,Online,Lapdance,"Sonntag, 18. Februar 2024",https://www.eversports.de/e/workshop/A5lJjTH,18:00 - 20:30
,"Pole Dance Intensivkurs am Wochenende mit dem Schönheitstanz Wohlfühl – Service In vier vollen Stunden (einem vollständigen Kurs) lernst Du eine zusammenhängende Choreographie, welche sich aus den unterschiedlichen Elementen des Pole Dance zusammensetzt. Unsere Kursgruppen sind sehr klein (max. sechs Frauen) und wir bieten während der Kurse nicht-alkoholische Getränke sowie, am Ende eines Kurses, Sekt zur Feier des Tages an. Außerdem stellen wir alle wichtigen Hilfsmittel bereit, die Ihr für den Stangenunterricht braucht. Auch für kleine Snacks ist gesorgt. Ihr müsst also nichts mitbringen außer Euch und Eure Pole Dance Kleidung. Pole Dance Anfänger Level – drei Kurse: Die ersten drei Kurse des Pole Dance Anfänger Levels sind dafür vorgesehen, die Tanzstange nicht als ein Hindernis zu betrachten, sondern eher als ein lohnendes Zubehör zum Tanzen. Hier werden die Basics an und mit der Stange eingeübt, wie das elegante Laufen, einfache Figuren, Klettern an der Stange und Drehungen.",Schönheitstanz Studio,Reguläres 4 Stundenpaket,Poledance,"Beginnt am Samstag, 24. Februar 2024",https://www.eversports.de/e/workshop/ygw2_TL,"Charitestraße 4, 10117 Berlin"
,"Beim dritten Workshop geht es wieder um eine ganz neue Choreographie. Auch dieser Workshop startet mit einem Auflockerungs-Warm up und endet mit dem finalen Tanz, der auch gerne filmisch festgehalten werden darf. Dauer: 2 Stunden",Schönheitstanz Studio,Online,Lapdance,"Sonntag, 25. Februar 2024",https://www.eversports.de/e/workshop/Tqtzdzb,19:30 - 21:30
,"Beim dritten Workshop geht es wieder um eine ganz neue Choreographie. Auch dieser Workshop startet mit einem Auflockerungs-Warm up und endet mit dem finalen Tanz, der auch gerne filmisch festgehalten werden darf. Dauer: 2 Stunden",Schönheitstanz Studio,"Charitestraße 4, 10117 Berlin",Lapdance,"Sonntag, 25. Februar 2024",https://www.eversports.de/e/workshop/EBZuEA1,19:30 - 21:30
,"Pole Dance Intensivkurs am Wochenende mit dem Schönheitstanz Wohlfühl – Service In vier vollen Stunden (einem vollständigen Kurs) lernst Du eine zusammenhängende Choreographie, welche sich aus den unterschiedlichen Elementen des Pole Dance zusammensetzt. Unsere Kursgruppen sind sehr klein (max. sechs Frauen) und wir bieten während der Kurse nicht-alkoholische Getränke sowie, am Ende eines Kurses, Sekt zur Feier des Tages an. Außerdem stellen wir alle wichtigen Hilfsmittel bereit, die Ihr für den Stangenunterricht braucht. Auch für kleine Snacks ist gesorgt. Ihr müsst also nichts mitbringen außer Euch und Eure Pole Dance Kleidung. Pole Dance Anfänger Level – drei Kurse: Die ersten drei Kurse des Pole Dance Anfänger Levels sind dafür vorgesehen, die Tanzstange nicht als ein Hindernis zu betrachten, sondern eher als ein lohnendes Zubehör zum Tanzen. Hier werden die Basics an und mit der Stange eingeübt, wie das elegante Laufen, einfache Figuren, Klettern an der Stange und Drehungen.",Schönheitstanz Studio,Reguläres 4 Stundenpaket,Poledance,"Beginnt am Samstag, 2. März 2024",https://www.eversports.de/e/workshop/bkSlugn,"Charitestraße 4, 10117 Berlin"
,"Burlesque ist eine klassische Form des erotischen Tanzes, die den Striptease mit – oftmals humorvollem – Unterhaltungstheater verbindet. In Stil und Kostümen knüpft die neue Form des Burlesque an die 1920er bis 1960er Jahre an und verbindet diese mit modernen Elementen. Du wolltest Dich schon immer wie eine Diva fühlen, mit Make up experimentieren, in eine neue Rolle schlüpfen und einfach jeglichen Ernst des Alltags ablegen? In diesem Fall ist es Zeit, den Alltagstrott zu vergessen und Dein inneres Showgirl zu entdecken. Gewinne ein ganz neues Körpergefühl und lerne Deinen Körper zu lieben, so wie er ist. Burlesque bietet Raum für alle Frauentypen. Ja sie sind sogar gewünscht, da es so viele Möglichkeiten gibt, die verschiedenen Frauen- und Körpertypen zu präsentieren. In unseren Burlesque Kursen lernst Du, Deine Schokoladenseite zu präsentieren und andere Stellen spielerisch zu kaschieren. Also trau Dich und besuche einen unserer Burlesque Kurse im Schönheitstanz Berlin Studio.",Schönheitstanz Studio,Einzelticket,Burlesque,"Beginnt am Samstag, 9. März 2024",https://www.eversports.de/e/workshop/Nv15_mw,"Charitestraße 4, 10117 Berlin"
,"Twerking ist ein alter westafrikanischer Tanz, der Ähnlichkeiten zum „Mapouka Dance“ aus Cote D`Ivoire aufweist. Ähnlich wie andere afro-karibische Tänze, ist dieser Tanz ein Ausdruck des Widerstandes gegen männliche Vorgaben zur weiblichen Sexualität. Ursprünglich wurde Twerking zu afrikanischer Musik getanzt. Mittlerweile sind es Musikrichtungen wie Bounce/Crunk, Hip Hop and Trap Music. Der Begriff des „Twerking“ wurde erstmalig 1993 benutzt, als dieser Tanzstil über die Videos von Beyonce, Rihanna oder Nici Minaj Einzug in die Musik- und Unterhaltungsindustrie hielt. In der Workshopserie „Booty Dance / Twerk“ mit Becky* steht zunächst die Technik im Vordergrund – getanzt werden daher zu Beginn noch keine Choreographien, sondern wir beschäftigen uns erstmals mit der richtigen Ausführung und dem Erlernen der Grundbewegungen.",Schönheitstanz Studio,"Charitestraße 4, 10117 Berlin",Tanzen,"Sonntag, 10. März 2024",https://www.eversports.de/e/workshop/dcD4Lin,13:45 - 14:45
,"Wir arbeiten an femininen, verführerischen und sinnlichen Tanzbewegungen an der Stange, um unserer weiblichen Körperästhetik vollen Ausdruck zu verleihen. Wir trainieren nicht nur körperliche Fitness, sondern arbeiten auch an unserer erotisch sinnlichen Theatralik und Körpersprache. Die Sensual Pole Dance Klasse hilft dir dabei, an Selbstvertrauen zu gewinnen, dich schön und sinnlich in deiner eigenen Haut zu fühlen und dem ganzen tänzerisch und spielerisch Ausdruck zu verleihen. Mit der Zeit entwickelst du eine unwiderstehliche sinnliche Aura. Du bist, was du tust. Gedanken werden zu Worten, Worte zu Taten und Taten werden zu deinem Charakter. Wir schleifen den Diamanten und holen raus, was schon immer in dir war!",Schönheitstanz Studio,Online,Poledance,"Sonntag, 10. März 2024",https://www.eversports.de/e/workshop/uHk1KUg,15:00 - 17:00
,Becky´s Workshops konzentrieren sich auf neue Kombinationen und eine kleine Choreographie. Eine wundervolle Ergänzung und Bereicherung zu unserem gewohnten Programm.,Schönheitstanz Studio,Online,Poledance,"Sonntag, 10. März 2024",https://www.eversports.de/e/workshop/kYpFiaE,15:00 - 16:00
,"In diesem Workshop wird Chair mit Pole Dance kombiniert. Lerne Übergänge von der Stange auf den Stuhl und umgekehrt. Die Inhalte werden in einer Choreografie erlernt. Vorkenntnisse: Du solltest dich bereits mit den Armen an der Stange halten können. American Turn sowie Fan Kick, Spins in der Luft sind z.B. in der Choreo enthalten.",Pole Dance Krefeld,Einzelticket,Poledance,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/workshop/AKLhjkw,13:30 - 15:30
,"Join this workshop to learn a heels choreography with interesting flow transitions - all about lines and fluidity. Learn how to fill the space with movements and how to enjoy yourself while dancing. --> Bring knee pads, heels and platform protectors!",Pole Dance Krefeld,Einzelticket,Poledance,"Samstag, 3. Februar 2024",https://www.eversports.de/e/workshop/-EpTuWT,12:00 - 13:30
