"Pole Studio","Stadt","Land","Adresse","PLZ","Telefonnummer","E-Mail-Adresse","Webseite","Facebook","Instagram","Art","ID","Angebot","Beschreibung","Updated Date","Owner","Created Date","Bildergalerie","Richtigkeit der Angaben","Pole Studios (Pole Studio)","Online Studios (Pole Studio)","Inaktiv","Löschvermerk"
"Cindys Pole Dance","Berlin","Deutschland","{""subdivisions"":[{""code"":""BE"",""name"":""Berlin"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Berlin"",""name"":""Berlin"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Berlin"",""location"":{""latitude"":52.45744149999999,""longitude"":13.5125337},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""12a"",""name"":""Fließstraße"",""apt"":""""},""formatted"":""Fließstraße 12a, 12439 Berlin, Deutschland"",""country"":""DE"",""postalCode"":""12439"",""subdivision"":""BE""}","12439","030 85506434","info@cindy-poledance.de","https://cindy-polesport.de/","https://www.facebook.com/Cindy.Pole.Dance","https://www.instagram.com/cindys_pole_dance_/?hl=de","Pole Studio","55d42c0a-45b8-40bd-aa17-a5e1ce846c25",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/cindys-pole-dance","/onlinestudio/cindys-pole-dance",,
"Soul Flight","Berlin","Deutschland","{""subdivisions"":[{""code"":""BE"",""name"":""Berlin"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Berlin"",""name"":""Berlin"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Berlin"",""location"":{""latitude"":52.5121394,""longitude"":13.4485311},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""47"",""name"":""Gubener Straße"",""apt"":""""},""formatted"":""Gubener Str. 47, 10243 Berlin, Deutschland"",""country"":""DE"",""postalCode"":""10243"",""subdivision"":""BE""}","10243","0176 56888299","info@soulflight.de","https://www.soulflight.de/","https://www.facebook.com/soulflightstudio/","https://www.instagram.com/soulflight_studio/?hl=de","Pole Studio","5787f51f-ed34-4e12-a921-d4d5748e0aae",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/soul-flight","/onlinestudio/soul-flight",,
"Polestarz - the art of pole, dance & fitness","Germering","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Oberbayern"",""name"":""Oberbayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Germering"",""name"":""Germering"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Germering"",""location"":{""latitude"":48.1300111,""longitude"":11.3603805},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""43"",""name"":""Obere Bahnhofstraße"",""apt"":"""",""formattedAddressLine"":""Ob. Bahnhofstraße 43""},""formatted"":""Obere Bahnhofstraße 43, 82110 Germering, Deutschland"",""country"":""DE"",""postalCode"":""82110"",""subdivision"":""BY""}","82110","0175 / 1660069","kontakt@polestarz.de","http://www.polestarz.de","https://www.facebook.com/polestarz.germering","https://www.instagram.com/polestarz/",,"584a06ba-b59a-4a37-9cbc-03315f92b034",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-04-03T18:57:31Z,,,"/polestudio/polestarz---the-art-of-pole%2C-dance-%26-fitness","/onlinestudio/polestarz---the-art-of-pole%2C-dance-%26-fitness",,
"Dance & Pole Hückeswagen","Hückeswagen","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""K"",""name"":""Köln"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Hückeswagen"",""name"":""Hückeswagen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Hückeswagen"",""location"":{""latitude"":51.1506955,""longitude"":7.34247},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""20"",""name"":""Bahnhofstraße"",""apt"":"""",""formattedAddressLine"":""Bahnhofstraße 20""},""formatted"":""Bahnhofstraße 20, 42499 Hückeswagen, Deutschland"",""country"":""DE"",""postalCode"":""42499""}","42697","0174 1929037","info@danceandpole.de","https://www.danceandpole.de/","https://www.facebook.com/profile.php?id=100063549102408","https://www.instagram.com/studiosdanceandpole/","Pole Studio","58999e40-04d8-404e-b247-ad354aafc81e",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/dance-%26-pole-h%C3%BCckeswagen","/onlinestudio/dance-%26-pole-h%C3%BCckeswagen",,
"schwerelos Münster","Münster","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""MS"",""name"":""Münster"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Münster"",""name"":""Münster"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Münster"",""location"":{""latitude"":51.9243479,""longitude"":7.575147500000001},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""675D"",""name"":""Weseler Straße"",""apt"":""""},""formatted"":""Weseler Str. 675D, 48163 Münster, Deutschland"",""country"":""DE"",""postalCode"":""48163""}","48163","0251 3963 8728 | 0152 340 13 152","kontakt@schwerelos-tanzstudio.de","https://schwerelos-tanzstudio.de/","https://www.facebook.com/schwerelos.muenster","https://www.instagram.com/schwerelos_muenster/?hl=de","Pole Studio","59346f3f-196e-4f88-9254-f96a161b6eff",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/schwerelos-m%C3%BCnster","/onlinestudio/schwerelos-m%C3%BCnster",,
"Secret Moves - Athletic Dance Studio","Dorsten","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""MS"",""name"":""Münster"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Dorsten"",""name"":""Dorsten"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Dorsten"",""location"":{""latitude"":51.6559974,""longitude"":6.971811},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""37"",""name"":""Gelsenkirchener Straße"",""apt"":""""},""formatted"":""Gelsenkirchener Str. 37, 46282 Dorsten, Deutschland"",""country"":""DE"",""postalCode"":""46282""}","46282","02362 952774","info@secret-moves.de","https://www.secret-moves.de/","https://www.facebook.com/secretmovesdorsten/","https://www.instagram.com/secret_moves/","Pole Studio","5a698dd6-5aa3-4be7-ad90-1861ec1f77dc",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/secret-moves---athletic-dance-studio","/onlinestudio/secret-moves---athletic-dance-studio",,
"pure body concepts","Vaterstetten","Deutschland","{""formatted"":""Zugspitzstr. 46a , 85591 Vaterstetten""}","85591","0157 / 81033 767","info@pure-body-concepts.de","https://www.pure-body-concepts.de/",,,"Pole Studio","5b212244-ba75-44e7-ab29-f03b7a54cb71",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-04-25T14:51:19Z,,,"/polestudio/pure-body-concepts","/onlinestudio/pure-body-concepts",,
"Papillon Pole Dance Studio","Karlsruhe","Deutschland","{""subdivisions"":[{""code"":""BW"",""name"":""Baden-Württemberg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""KA"",""name"":""Karlsruhe"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Karlsruhe"",""name"":""Karlsruhe"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Karlsruhe"",""location"":{""latitude"":49.0140469,""longitude"":8.358260999999999},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""39a"",""name"":""Hardtstraße"",""apt"":""""},""formatted"":""Hardtstraße 39a, 76185 Karlsruhe, Deutschland"",""country"":""DE"",""postalCode"":""76185"",""subdivision"":""BW""}","76185","0176 64287750","papillon.poleandaerial@gmail.com","https://www.papillon-poledance.de/","https://www.facebook.com/papillonpoledancestudio/","https://www.instagram.com/papillon_sport_dance_academy/?utm_medium=copy_link","Pole Studio","5ced852f-2867-4985-b263-989edee9b4b0",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/papillon-pole-dance-studio","/onlinestudio/papillon-pole-dance-studio",,
"Poledance-Area","Remscheid","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Düsseldorf"",""name"":""Düsseldorf"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""RS"",""name"":""Remscheid"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Remscheid"",""location"":{""latitude"":51.18014789999999,""longitude"":7.190387},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""2"",""name"":""Mandtstraße"",""apt"":""""},""formatted"":""Mandtstraße 2, 42853 Remscheid, Deutschland"",""country"":""DE"",""postalCode"":""42853""}","42853","0162 3675667","info@poledance-area.de","https://poledance-area.de/","https://www.facebook.com/poledanceremscheid","https://www.instagram.com/poledancearea_remscheid/","Pole Studio","5de6712c-b550-4903-8201-97ced55570b3",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/poledance-area","/onlinestudio/poledance-area",,
"Pole Faction Darmstadt","Darmstadt","Deutschland","{""city"":""Darmstadt"",""location"":{""latitude"":49.81851529999999,""longitude"":8.643924},""streetAddress"":{""number"":""237"",""name"":""Heidelberger Landstrasse"",""apt"":"""",""formattedAddressLine"":""Heidelberger Landstrasse 237""},""formatted"":""Heidelberger Landstrasse 237, 64297 Darmstadt, Deutschland"",""country"":""DE"",""postalCode"":""64297"",""subdivision"":""HE""}","64297","015225933500","info@pole-faction.de","http://pole-faction.de","https://www.facebook.com/polefaction","https://www.instagram.com/polefaction/","Pole Studio","5e79cc7c-8d4f-44b8-adc3-56ca764e2c02","<p>In unserem Studio werden klassische Technikkurse in vier Leveln angeboten. UnserProfil wird durch weitere Kurse wie Heels, Floorwork, Aerial Hoop und Non-PoleKurse abgerundet.</p>","<p>Pole Faction ist ein familiäres Pole Dance Studio mit zwei Standorten an der Bergstraße und in Darrmstadt. Wir sind eine bunte Gruppe an Trainerrn und bieten ein ebenso buntes Programm an Kursen an</p>",2023-05-22T17:46:06Z,"b71fa4dd-489e-443d-9f2c-fadc781477b9",2023-03-17T12:51:17Z,"[{""description"":"""",""slug"":""20221101_170605.jpg_0"",""alt"":"""",""src"":""wix:image://v1/b71fa4_f3fee8de3e4e4031922f2bb540b993a2~mv2.jpg/20221101_170605.jpg#originWidth=4608&originHeight=3456"",""title"":""20221101_170605.jpg"",""type"":""image"",""settings"":{}},{""description"":"""",""slug"":""dsc00765.jpg_0"",""alt"":"""",""src"":""wix:image://v1/b71fa4_9a16c9e6ea79485fafdd6beeaec18f1f~mv2.jpg/dsc00765.jpg#originWidth=916&originHeight=1057"",""title"":""DSC00765.JPG"",""type"":""image"",""settings"":{}},{""description"":"""",""slug"":""dsc00776.jpg_0"",""alt"":"""",""src"":""wix:image://v1/b71fa4_8fe54b5e21614c5cb40e50a98a92ac98~mv2.jpg/dsc00776.jpg#originWidth=1512&originHeight=1011"",""title"":""DSC00776.JPG"",""type"":""image"",""settings"":{}},{""description"":"""",""slug"":""dsc00798.jpg_0"",""alt"":"""",""src"":""wix:image://v1/b71fa4_0e6b821617bc4ca79409e82e24e0a779~mv2.jpg/dsc00798.jpg#originWidth=1602&originHeight=1070"",""title"":""DSC00798.JPG"",""type"":""image"",""settings"":{}},{""description"":"""",""slug"":""20221027_133523.jpg_0"",""alt"":"""",""src"":""wix:image://v1/b71fa4_b3a0a73915424a4c99bce658ec685dd6~mv2.jpg/20221027_133523.jpg#originWidth=4608&originHeight=3456"",""title"":""20221027_133523.jpg"",""type"":""image"",""settings"":{}}]",true,"/polestudio/pole-faction-darmstadt","/onlinestudio/pole-faction-darmstadt",,
"PoleSpirit","Neuburg an der Donau","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Oberbayern"",""name"":""Oberbayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Neuburg an der Donau"",""name"":""Neuburg an der Donau"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Neuburg an der Donau"",""location"":{""latitude"":48.7350202,""longitude"":11.1807303},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""77"",""name"":""Luitpoldstraße"",""apt"":""""},""formatted"":""Luitpoldstraße 77, 86633 Neuburg an der Donau, Deutschland"",""country"":""DE"",""postalCode"":""86633"",""subdivision"":""BY""}","86633","0173 27 57 667, 01578 34 33350","info@polespirit.de","https://www.polespirit.de/","https://www.facebook.com/profile.php?id=100083104866604","https://www.instagram.com/polespirit_neuburg/","Pole Studio","5e868708-69d9-4cb6-ab4e-686d2cb5940f",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/polespirit","/onlinestudio/polespirit",,
"Pole and Move Mannheim","Mannheim","Deutschland","{""subdivisions"":[{""code"":""BW"",""name"":""Baden-Württemberg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""KA"",""name"":""Karlsruhe"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""MA"",""name"":""Mannheim"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Mannheim"",""location"":{""latitude"":49.5132708,""longitude"":8.504470699999999},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""20"",""name"":""Edisonstraße"",""apt"":""""},""formatted"":""Edisonstraße 20, 68309 Mannheim, Deutschland"",""country"":""DE"",""postalCode"":""68309"",""subdivision"":""BW""}","68309","0176 61653663","team@poleandmove.de","https://poleandmove.de/","https://www.facebook.com/poleandmoves/","https://www.instagram.com/pole_and_move/","Pole Studio","5ece7522-effe-4bd7-8bbf-e0994153e9e9",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/pole-and-move-mannheim","/onlinestudio/pole-and-move-mannheim",,
"Pole Arts Saarland ","Neunkirchen","Deutschland","{""subdivisions"":[{""code"":""SL"",""name"":""Saarland"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Neunkirchen"",""name"":""Neunkirchen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Neunkirchen"",""location"":{""latitude"":49.36971299999999,""longitude"":7.188309999999998},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""8"",""name"":""Bexbacher Straße"",""apt"":"""",""formattedAddressLine"":""Bexbacher Str. 8""},""formatted"":""Bexbacher Straße 8, Neunkirchen, Deutschland"",""country"":""DE"",""postalCode"":""66540"",""subdivision"":""SL""}","66540","01511 2950568","info@pole-arts.de","https://www.poledance-saarland.de/","https://www.facebook.com/Zentz.Anastasia/","https://www.instagram.com/pole_arts_saarland/","Pole Studio","5fcf6e25-81cc-4f76-895c-ff42c7df5b48",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-03-08T16:59:55Z,,,"/polestudio/pole-arts-saarland-","/onlinestudio/pole-arts-saarland-",,
"Soultide","Hamburg","Deutschland","{""subdivisions"":[{""code"":""HH"",""name"":""Hamburg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Hamburg"",""name"":""Hamburg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Hamburg"",""location"":{""latitude"":53.5474284,""longitude"":10.0374636},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""159A"",""name"":""Süderstraße"",""apt"":"""",""formattedAddressLine"":""Süderstraße 159A""},""formatted"":""Süderstraße 159A, 20537 Hamburg, Deutschland"",""country"":""DE"",""postalCode"":""20537"",""subdivision"":""HH""}","20537",,"hello@soultide-studio.de","https://soultide-studio.de/","https://www.facebook.com/soultide.studio/","https://www.instagram.com/soultide.studio/","Pole Studio","5febf86d-6462-45e3-a738-b6c3f2c1e719",,"<p class=""font_8"">Als Soultide ist es uns das größte Anliegen, dir mit unserem Studio einen “Safe Space” zu erschaffen, der es dir ermöglicht, all das zu sein, was du sein willst. Mit viel Spaß und Empowerment kannst du bei uns ungeahnte Fähigkeiten entdecken und dir in jeder Bewegung oder jedem Innehalten selbst begegnen. Ob Pole Dance in verschiedenen Stilen, Aerial Hoop, Aerial Silk, Aerial Hammock, Tease Kurse wie Floor, Chair Dance, Lap Dance, Twerk, oder doch Yoga. Genau wie das Auf und Ab der Gezeiten beeinflusst vom Mond, entscheidest du nach eigenem Befinden, welche Bewegungsrichtung gerade die richtige für dich ist. Wir sind gespannt, welche Entwicklung dein Weg bei uns für dich bereithält.</p>",2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-03-06T12:34:54Z,,,"/polestudio/soultide","/onlinestudio/soultide",,
"PoleRoom","Braunschweig","Deutschland","{""subdivisions"":[{""code"":""NDS"",""name"":""Niedersachsen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""BS"",""name"":""Braunschweig"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Braunschweig"",""location"":{""latitude"":52.2512293,""longitude"":10.5008429},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""10"",""name"":""Büchnerstraße"",""apt"":""""},""formatted"":""Büchnerstraße 10, 38118 Braunschweig, Deutschland"",""country"":""DE"",""postalCode"":""38118""}","38118","0179 7431729","info@poleroom.de","https://poleroom.de/","https://www.facebook.com/PoleRoomBraunschweig","https://www.instagram.com/poleroom_bs/?hl=de","Pole Studio","603042eb-2616-4e16-8ef3-a5899fd7da67",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/poleroom","/onlinestudio/poleroom",,
"IronX ","Gera","Deutschland","{""subdivisions"":[{""code"":""TH"",""name"":""Thüringen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""G"",""name"":""Gera"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Gera"",""location"":{""latitude"":50.8800973,""longitude"":12.0865554},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""22"",""name"":""Laasener Straße"",""apt"":"""",""formattedAddressLine"":""Laasener Str. 22""},""formatted"":""Laasener Straße 22, 07545 Gera, Deutschland"",""country"":""DE"",""postalCode"":""07545"",""subdivision"":""TH""}","07545","'+49 (0)1742153710","info@ironxpolefitness.de","https://www.ironxpolefitness.de",,"https://www.instagram.com/ironx.polefitness/?igshid=OGQ5ZDc2ODk2ZA%3D%3D","Pole Studio","60d0c95c-cabb-44e7-8b92-d19143ac03fc",,,2023-09-22T19:52:56Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-09-22T19:50:43Z,,,"/polestudio/ironx-","/onlinestudio/ironx-",,
"LOFT1 BASEL CITY","Basel","Schweiz","{""formatted"":""Centralbahnplatz 10 , 4051 Basel""}","4051",,"info@loft1.ch","https://www.loft1.ch/","https://www.facebook.com/LOFT1Fitness?fref=ts","https://www.instagram.com/loft1_polestudios/","Pole Studio","61b7529d-1071-4016-bdec-5d26ab037322",,,2023-09-18T12:38:23Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-05-03T14:05:10Z,,,"/polestudio/loft1-basel-city","/onlinestudio/loft1-basel-city",,
"MStage TanzART Bewegung","Hagen","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Arnsberg"",""name"":""Arnsberg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Hagen"",""name"":""Hagen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Hagen"",""location"":{""latitude"":51.3470463,""longitude"":7.4899124},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""79C"",""name"":""Eilper Straße"",""apt"":""""},""formatted"":""Eilper Str. 79C, 58091 Hagen, Deutschland"",""country"":""DE"",""postalCode"":""58091""}","58091","0170 2093627","MStage@t-online.de","https://www.mstage-tanz-bewegung.de/Startseite/","https://www.facebook.com/profile.php?id=100032431222729","http://""unbekannt""","Pole Studio","632c717b-6221-4034-98b5-bd90f8cc9889",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/mstage-tanzart-bewegung","/onlinestudio/mstage-tanzart-bewegung",,
